Item,ID,Name,Type,SKU,Options,"Inventory Tracking","Current Stock","Low Stock",Price,"Cost Price","Retail Price","Sale Price","Brand ID",Channels,Categories,Description,"Custom Fields","Page Title","Product URL","Meta Description","Search Keywords","Meta Keywords","Bin Picking Number",UPC/EAN,"Global Trade Number","Manufacturer Part Number","Free Shipping","Fixed Shipping Cost",Weight,Width,Height,Depth,"Is Visible","Is Featured",Warranty,"Tax Class","Product Condition","Show Product Condition","Sort Order","Variant Image URL","Internal Image URL (Export)","Image URL (Import)","Image Description","Image is Thumbnail","Image Sort Order","YouTube ID","Video Title","Video Description","Video Sort Order"
Product,3634,"FLEXX EAA (30 SERV) BLUE RAZZ",physical,"GA FLEXX EAA (30 SERV) BLUE RAZZ",,none,0,0,428.61,314.00,0.00,0.00,,,114,,,,/flexx-eaa-30-serv-blue-razz/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3635,"C4 SMART ENERGY CRB 16OZ 12PK FREEDOM ICE",physical,"CEL C4 SMART ENERGY CRB 16OZ 12PK FREEDOM ICE",,none,0,0,623.81,457.00,0.00,0.00,41,,114,,,,/c4-smart-energy-crb-16oz-12pk-freedom-ice/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3636,"C4 ORIGINAL (60 SERV) FRUIT PUNCH",physical,"CEL C4 ORIGINAL (60 SERV) FRUIT PUNCH",,none,0,0,596.50,437.00,0.00,0.00,41,,114,,,,/c4-original-60-serv-fruit-punch/,,,,,,,,FALSE,0.00,0.90,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3637,"C4 ORIGINAL 30 SERV ORANGE BURST",physical,"CEL C4 ORIGINAL 30 SERV ORANGE BURST",,none,0,0,419.06,307.00,0.00,0.00,41,,114,,,,/c4-original-30-serv-orange-burst/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3638,"LIVER CLEANSE 60 CT",physical,"GA LIVER CLEANSE 60 CT",,none,0,0,281.19,206.00,0.00,0.00,,,114,,,,/liver-cleanse-60-ct/,,,,,,,,FALSE,0.00,0.03,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3639,"ISO ULTRA PURE 0 CARB 4.23 LBS VAINILLA",physical,"BHP ISO ULTRA PURE 0 CARB 4.23 LBS VAINILLA",,none,0,0,872.55,831.00,0.00,0.00,57,,114,,,,/iso-ultra-pure-0-carb-4-23-lbs-vainilla/,,,,,,,,FALSE,0.00,1.92,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3640,"ISO 100 3 LBS COCOA PEBBLES",physical,"DYM ISO 100 3 LBS COCOA PEBBLES",,none,0,0,1418.24,1039.00,0.00,0.00,,,114,,,,/iso-100-3-lbs-cocoa-pebbles/,,,,,,,,FALSE,0.00,1.36,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3641," CELL MASS 1.06 LBS WATERMELON",physical,"BSN CELL MASS 1.06 LBS WATERMELON",,none,0,0,870.87,638.00,0.00,0.00,41,,114,,,,/cell-mass-1-06-lbs-watermelon/,,,,,,,,FALSE,0.00,0.48,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3642,"NITRAFLEX ADVANCED FORMULA 30 SERV FRUIT PUNCH",physical,"GA NITRAFLEX ADVANCED FORMULA 30 SERV FRUIT PUNCH",,none,0,0,509.14,373.00,0.00,0.00,,,114,,,,/nitraflex-advanced-formula-30-serv-fruit-punch/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3643,"TESTROL ULTRA 120 TAB",physical,"BHP TESTROL ULTRA 120 TAB",,none,0,0,270.90,258.00,0.00,0.00,57,,114,,,,/testrol-ultra-120-tab/,,,,,,,,FALSE,0.00,0.05,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3644,"GLUTAMINE COR-PERFORMANCE 360 GRS",physical,"CEL GLUTAMINE COR-PERFORMANCE 360 GRS",,none,0,0,342.62,251.00,0.00,0.00,41,,114,,,,/glutamine-cor-performance-360-grs/,,,,,,,,FALSE,0.00,0.36,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3645,"COFFE MAX CARAMEL MACHIATO 300GRS",physical,"BHP COFFE MAX CARAMEL MACHIATO 300GRS",,none,0,0,253.05,241.00,0.00,0.00,57,,114,,,,/coffe-max-caramel-machiato-300grs/,,,,,,,,FALSE,0.00,0.30,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3646,"SPORTS BEST BCAA 30 SERV (300 grs) PASSION FRUIT",physical,"BPI BEST BCAA 30 SERV (300 grs) PASSION FRUIT",,none,0,0,333.06,244.00,0.00,0.00,,,114,,,,/sports-best-bcaa-30-serv-300-grs-passion-fruit/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3647,"FALCON 510 GRS CHOCOLATE",physical,"BIRDMAN FALCON 510 GRS CHOCOLATE",,none,0,0,520.80,496.00,0.00,0.00,39,,28;114,,,,/falcon-510-grs-chocolate/,,,,,,,,FALSE,0.00,0.51,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3648,"FLEXX EAA (30 SERV) DRAGON FRUIT WATERMELON",physical,"GA FLEXX EAA (30 SERV) DRAGON FRUIT WATERMELON",,none,0,0,428.61,314.00,0.00,0.00,,,114,,,,/flexx-eaa-30-serv-dragon-fruit-watermelon/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3649,"C4 SMART ENERGY CRB 16OZ 12PK WATERMELON BURST",physical,"CEL C4 SMART ENERGY CRB 16OZ 12PK WATERMELON BURST",,none,0,0,623.81,457.00,0.00,0.00,41,,114,,,,/c4-smart-energy-crb-16oz-12pk-watermelon-burst/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3650,"C4 ORIGINAL 30 SERV PINK LEMONADE",physical,"CEL C4 ORIGINAL 30 SERV PINK LEMONADE",,none,0,0,419.06,307.00,0.00,0.00,41,,114,,,,/c4-original-30-serv-pink-lemonade/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3651,"MULTI VITAMIN + TEST 150 CT",physical,"GA MULTI VITAMIN + TEST 150 CT",,none,0,0,468.19,343.00,0.00,0.00,,,114,,,,/multi-vitamin-test-150-ct/,,,,,,,,FALSE,0.00,0.07,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3652,"ISO 100 3 LBS FRUITY PEBBLES",physical,"DYM ISO 100 3 LBS FRUITY PEBBLES",,none,0,0,1418.24,1039.00,0.00,0.00,,,114,,,,/iso-100-3-lbs-fruity-pebbles/,,,,,,,,FALSE,0.00,1.36,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3653,"NITRAFLEX ADVANCED FORMULA 30 SERV GRAPE",physical,"GA NITRAFLEX ADVANCED FORMULA 30 SERV GRAPE",,none,0,0,509.14,373.00,0.00,0.00,,,114,,,,/nitraflex-advanced-formula-30-serv-grape/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3654," SYNTHA-6 5 LBS CHOCO CAKE BATTER",physical,"BSN SYNTHA-6 5 LBS CHOCO CAKE BATTER",,none,0,0,1273.55,933.00,0.00,0.00,,,114,,,,/syntha-6-5-lbs-choco-cake-batter/,,,,,,,,FALSE,0.00,2.27,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3655,"ISO ULTRA PURE 0 CARBS 2 LB PASTEL DE CHOCOLATE",physical,"BHP ISO ULTRA PURE 0 CARBS 2 LB PASTEL DE CHOCOLATE",,none,0,0,470.40,448.00,0.00,0.00,57,,114,,,,/iso-ultra-pure-0-carbs-2-lb-pastel-de-chocolate/,,,,,,,,FALSE,0.00,1.00,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3656,"WHEY ULTRA 2 LB VAINILLA",physical,"BHP WHEY ULTRA 2 LB VAINILLA",,none,0,0,342.30,326.00,0.00,0.00,57,,28;114,,,,/whey-ultra-2-lb-vainilla/,,,,,,,,FALSE,0.00,2.27,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3657,"C4 ENERGY CRB 16OZ 12PK GRAPE FROST",physical,"CEL C4 ENERGY CRB 16OZ 12PK GRAPE FROST",,none,0,0,616.98,452.00,0.00,0.00,41,,114,,,,/c4-energy-crb-16oz-12pk-grape-frost/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3658,"C4 ORIGINAL (60 SERV) ICY BLUE RAZZ",physical,"CEL C4 ORIGINAL (60 SERV) ICY BLUE RAZZ",,none,0,0,596.50,437.00,0.00,0.00,41,,114,,,,/c4-original-60-serv-icy-blue-razz/,,,,,,,,FALSE,0.00,0.90,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3659,"SPORTS BEST BCAA 30 SERV (300 grs) SNOW CONE",physical,"BPI BEST BCAA 30 SERV (300 grs) SNOW CONE",,none,0,0,333.06,244.00,0.00,0.00,,,114,,,,/sports-best-bcaa-30-serv-300-grs-snow-cone/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3660,"COFFE MAX ESPRESSO AMERICANO 300GRS",physical,"BHP COFFE MAX ESPRESSO AMERICANO 300GRS",,none,0,0,253.05,241.00,0.00,0.00,57,,114,,,,/coffe-max-espresso-americano-300grs/,,,,,,,,FALSE,0.00,0.30,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3661,"C4 SPORT 30 SERV BLUE RASPBERRY",physical,"CEL C4 SPORT 30 SERV BLUE RASPBERRY",,none,0,0,409.50,300.00,0.00,0.00,41,,114,,,,/c4-sport-30-serv-blue-raspberry/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3662,"C4 ORIGINAL 30 SERV STRAWBERRY MARGARITA",physical,"CEL C4 ORIGINAL 30 SERV STRAWBERRY MARGARITA",,none,0,0,419.06,307.00,0.00,0.00,41,,114,,,,/c4-original-30-serv-strawberry-margarita/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3663,"FALCON 510 GRS VAINILLA",physical,"BIRDMAN FALCON 510 GRS VAINILLA",,none,0,0,520.80,496.00,0.00,0.00,39,,28;114,,,,/falcon-510-grs-vainilla/,,,,,,,,FALSE,0.00,0.51,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3664,"FLEXX EAA (30 SERV) FRUIT PUNCH",physical,"GA FLEXX EAA (30 SERV) FRUIT PUNCH",,none,0,0,428.61,314.00,0.00,0.00,,,114,,,,/flexx-eaa-30-serv-fruit-punch/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3665,"MULTI VITAMIN + TEST 60 CT",physical,"GA MULTI VITAMIN + TEST 60 CT",,none,0,0,263.44,193.00,0.00,0.00,,,114,,,,/multi-vitamin-test-60-ct/,,,,,,,,FALSE,0.00,0.03,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3666," SYNTHA-6 5 LBS CHOCOLATE",physical,"BSN SYNTHA-6 5 LBS CHOCOLATE",,none,0,0,1273.55,933.00,0.00,0.00,,,114,,,,/syntha-6-5-lbs-chocolate/,,,,,,,,FALSE,0.00,2.27,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3667,"NITRAFLEX ADVANCED FORMULA 30 SERV GREEN APPLE",physical,"GA NITRAFLEX ADVANCED FORMULA 30 SERV GREEN APPLE",,none,0,0,509.14,373.00,0.00,0.00,,,114,,,,/nitraflex-advanced-formula-30-serv-green-apple/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3668,"WHEY ULTRA 5 LB PASTEL DE CHOCOLATE",physical,"BHP WHEY ULTRA 5 LB PASTEL DE CHOCOLATE",,none,0,0,640.50,610.00,0.00,0.00,57,,28;114,,,,/whey-ultra-5-lb-pastel-de-chocolate/,,,,,,,,FALSE,0.00,2.27,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3669,"ISO 100 3 LBS VAINILLA GOURMET",physical,"DYM ISO 100 3 LBS VAINILLA GOURMET",,none,0,0,1418.24,1039.00,0.00,0.00,,,114,,,,/iso-100-3-lbs-vainilla-gourmet/,,,,,,,,FALSE,0.00,1.36,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3670,"L-ARGININA ULTRA 100 CAPS",physical,"BHP L-ARGININA ULTRA 100 CAPS",,none,0,0,163.80,156.00,0.00,0.00,57,,114,,,,/l-arginina-ultra-100-caps/,,,,,,,,FALSE,0.00,0.05,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3671,"NITRAFLEX PMP POWDER 255 G RASPBERRY LEMONADE",physical,"GA NITRAFLEX PMP POWDER 255 G RASPBERRY LEMONADE",,none,0,0,670.22,491.00,0.00,0.00,,,114,,,,/nitraflex-pmp-powder-255-g-raspberry-lemonade/,,,,,,,,FALSE,0.00,0.26,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3672,"C4 ORIGINAL (60 SERV) ORANGE BURST",physical,"CEL C4 ORIGINAL (60 SERV) ORANGE BURST",,none,0,0,596.50,437.00,0.00,0.00,41,,114,,,,/c4-original-60-serv-orange-burst/,,,,,,,,FALSE,0.00,0.90,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3673,"AMINO (30 SERV) CRANBERRY APPLE",physical,"DIABLO AMINO (30 SERV) CRANBERRY APPLE",,none,0,0,432.71,317.00,0.00,0.00,,,114,,,,/amino-30-serv-cranberry-apple/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3674,"SPORTS BEST BCAA 30 SERV (300 grs) SOUR CANDY",physical,"BPI BEST BCAA 30 SERV (300 grs) SOUR CANDY",,none,0,0,333.06,244.00,0.00,0.00,,,114,,,,/sports-best-bcaa-30-serv-300-grs-sour-candy/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3675,"COLAGENO HIDROLIZADO ULTRA 30 SERV MANGO",physical,"BHP COLAGENO HIDROLIZADO ULTRA 30 SERV MANGO",,none,0,0,253.05,241.00,0.00,0.00,57,,114,,,,/colageno-hidrolizado-ultra-30-serv-mango/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3676,"FLEXX EAA (30 SERV) STRAWBERRY MANGO",physical,"GA FLEXX EAA (30 SERV) STRAWBERRY MANGO",,none,0,0,428.61,314.00,0.00,0.00,,,114,,,,/flexx-eaa-30-serv-strawberry-mango/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3677,"FALCON BAG 1.8 KG CHOCOLATE",physical,"BIRDMAN FALCON BAG 1.8 KG CHOCOLATE",,none,0,0,1257.90,1198.00,0.00,0.00,39,,28;114,,,,/falcon-bag-1-8-kg-chocolate/,,,,,,,,FALSE,0.00,1.80,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3678,"C4 SPORT 30 SERV FRUIT PUNCH",physical,"CEL C4 SPORT 30 SERV FRUIT PUNCH",,none,0,0,409.50,300.00,0.00,0.00,41,,114,,,,/c4-sport-30-serv-fruit-punch/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3679,"C4 ENERGY CRB 16OZ 12PK MANGO FOXTROT",physical,"CEL C4 ENERGY CRB 16OZ 12PK MANGO FOXTROT",,none,0,0,616.98,452.00,0.00,0.00,41,,114,,,,/c4-energy-crb-16oz-12pk-mango-foxtrot/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3680,"NITRAFLEX 300 GRS BLUE RASPBERRY",physical,"GA NITRAFLEX 300 GRS BLUE RASPBERRY",,none,0,0,514.61,377.00,0.00,0.00,,,114,,,,/nitraflex-300-grs-blue-raspberry/,,,,,,,,FALSE,0.00,0.30,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3681,"WHEY ULTRA 5LB FRESAS CON CREMA",physical,"BHP WHEY ULTRA 5LB FRESAS CON CREMA",,none,0,0,640.50,610.00,0.00,0.00,57,,28;114,,,,/whey-ultra-5lb-fresas-con-crema/,,,,,,,,FALSE,0.00,2.27,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3682,"NITRAFLEX ADVANCED FORMULA 30 SERV GUAVA DRAGONFRUIT",physical,"GA NITRAFLEX ADVANCED FORMULA 30 SERV GUAVA DRAGONFRUIT",,none,0,0,509.14,373.00,0.00,0.00,,,114,,,,/nitraflex-advanced-formula-30-serv-guava-dragonfruit/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3683,"NITRAFLEX PUMP TROPIC 40 SERV STRAWBERRY MANGO",physical,"GA NITRAFLEX PUMP TROPIC 40 SERV STRAWBERRY MANGO",,none,0,0,565.11,414.00,0.00,0.00,,,114,,,,/nitraflex-pump-tropic-40-serv-strawberry-mango/,,,,,,,,FALSE,0.00,0.60,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3684," SYNTHA-6 5 LBS COOKIES & CREAM",physical,"BSN SYNTHA-6 5 LBS COOKIES & CREAM",,none,0,0,1273.55,933.00,0.00,0.00,,,114,,,,/syntha-6-5-lbs-cookies-cream/,,,,,,,,FALSE,0.00,2.27,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3685,"L-CARNITINA LIQUIDA ULTRA 500 ML NARANJA- MANDARINA",physical,"BHP L-CARNITINA LIQUIDA ULTRA 500 ML NARANJA- MANDARINA",,none,0,0,163.80,156.00,0.00,0.00,57,,114,,,,/l-carnitina-liquida-ultra-500-ml-naranja-mandarina/,,,,,,,,FALSE,0.00,0.50,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3686,"JET MASS 30 SERV STRAWBERRY LEMONADE",physical,"GA JET MASS 30 SERV STRAWBERRY LEMONADE",,none,0,0,645.64,473.00,0.00,0.00,,,114,,,,/jet-mass-30-serv-strawberry-lemonade/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3687,"SPORTS BEST BCAA 30 SERV (300 grs) WATERMELON ICE",physical,"BPI BEST BCAA 30 SERV (300 grs) WATERMELON ICE",,none,0,0,333.06,244.00,0.00,0.00,,,114,,,,/sports-best-bcaa-30-serv-300-grs-watermelon-ice/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3688,"MUSCLE PRE-KAGED 20 SERV FRUIT PUNCH",physical,"KAGED PRE-KAGED 20 SERV FRUIT PUNCH",,none,0,0,627.90,460.00,0.00,0.00,,,114,,,,/muscle-pre-kaged-20-serv-fruit-punch/,,,,,,,,FALSE,0.00,0.30,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3689,"FALCON BAG 1.8 KG VAINILLA",physical,"BIRDMAN FALCON BAG 1.8 KG VAINILLA",,none,0,0,1257.90,1198.00,0.00,0.00,39,,28;114,,,,/falcon-bag-1-8-kg-vainilla/,,,,,,,,FALSE,0.00,1.80,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3690,"AMINO (30 SERV) FRUIT PUNCH",physical,"DIABLO AMINO (30 SERV) FRUIT PUNCH",,none,0,0,432.71,317.00,0.00,0.00,,,114,,,,/amino-30-serv-fruit-punch/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3691,"C4 SPORT 30 SERV WATERMELON",physical,"CEL C4 SPORT 30 SERV WATERMELON",,none,0,0,409.50,300.00,0.00,0.00,41,,114,,,,/c4-sport-30-serv-watermelon/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3692,"ISO 100 5 LBS CHOCOLATE PEANUT BUTTER",physical,"DYM ISO 100 5 LBS CHOCOLATE PEANUT BUTTER",,none,0,0,1909.64,1399.00,0.00,0.00,,,114,,,,/iso-100-5-lbs-chocolate-peanut-butter/,,,,,,,,FALSE,0.00,2.27,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3693,"C4 ORIGINAL 30 SERV WATERMELON",physical,"CEL C4 ORIGINAL 30 SERV WATERMELON",,none,0,0,419.06,307.00,0.00,0.00,41,,114,,,,/c4-original-30-serv-watermelon/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3694,"NITRAFLEX 300 GRS FRUIT PUNCH",physical,"GA NITRAFLEX 300 GRS FRUIT PUNCH",,none,0,0,514.61,377.00,0.00,0.00,,,114,,,,/nitraflex-300-grs-fruit-punch/,,,,,,,,FALSE,0.00,0.30,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3695,"NITRAFLEX ADVANCED FORMULA 30 SERV PATRIOT BLAST",physical,"GA NITRAFLEX ADVANCED FORMULA 30 SERV PATRIOT BLAST",,none,0,0,509.14,373.00,0.00,0.00,,,114,,,,/nitraflex-advanced-formula-30-serv-patriot-blast/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3696,"C4 ENERGY CRB 16OZ 12PK MIDNIGHT CHERRY",physical,"CEL C4 ENERGY CRB 16OZ 12PK MIDNIGHT CHERRY",,none,0,0,616.98,452.00,0.00,0.00,41,,114,,,,/c4-energy-crb-16oz-12pk-midnight-cherry/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3697,"C4 ORIGINAL (60 SERV) PINK LEMONADE",physical,"CEL C4 ORIGINAL (60 SERV) PINK LEMONADE",,none,0,0,596.50,437.00,0.00,0.00,41,,114,,,,/c4-original-60-serv-pink-lemonade/,,,,,,,,FALSE,0.00,0.90,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3699,"WHEY ULTRA 5LBS CHOCO PENUAT BUTTER",physical,"BHP WHEY ULTRA 5LBS CHOCO PENUAT BUTTER",,none,0,0,640.50,610.00,0.00,0.00,57,,28;114,,,,/whey-ultra-5lbs-choco-penuat-butter/,,,,,,,,FALSE,0.00,2.27,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3700," SYNTHA-6 5 LBS STRAWBERRY",physical,"BSN SYNTHA-6 5 LBS STRAWBERRY",,none,0,0,1273.55,933.00,0.00,0.00,,,114,,,,/syntha-6-5-lbs-strawberry/,,,,,,,,FALSE,0.00,2.27,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3701,"LIPO 6 BLACK CLEANSE & DETOX 60 CT",physical,"NT LIPO 6 BLACK CLEANSE & DETOX 60 CT",,none,0,0,292.11,214.00,0.00,0.00,,,114,,,,/lipo-6-black-cleanse-detox-60-ct/,,,,,,,,FALSE,0.00,0.03,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3702,"JET MASS 30 SERV TROPICAL ICE",physical,"GA JET MASS 30 SERV TROPICAL ICE",,none,0,0,645.64,473.00,0.00,0.00,,,114,,,,/jet-mass-30-serv-tropical-ice/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3703,"FALCON PERFORMANCE 1.14 KG CHOCOLATE",physical,"BIRDMAN FALCON PERFORMANCE 1.14 KG CHOCOLATE",,none,0,0,919.80,876.00,0.00,0.00,39,,28;114,,,,/falcon-performance-1-14-kg-chocolate/,,,,,,,,FALSE,0.00,1.14,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3704,"PLANT PROTEIN 1.55 LBS PANCAKES SYRUP",physical,"GA PLANT PROTEIN 1.55 LBS PANCAKES SYRUP",,none,0,0,610.16,447.00,0.00,0.00,,,28;114,,,,/plant-protein-1-55-lbs-pancakes-syrup/,,,,,,,,FALSE,0.00,0.70,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3705,"VOLU GRO 30 SERV ORANGE MANGO",physical,"NT VOLU GRO 30 SERV ORANGE MANGO",,none,0,0,406.77,298.00,0.00,0.00,,,114,,,,/volu-gro-30-serv-orange-mango/,,,,,,,,FALSE,0.00,0.45,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3706,"C4 ULTIMATE 20 SERV ICY BLUE RAZZ",physical,"CEL C4 ULTIMATE 20 SERV ICY BLUE RAZZ",,none,0,0,563.75,413.00,0.00,0.00,41,,114,,,,/c4-ultimate-20-serv-icy-blue-razz/,,,,,,,,FALSE,0.00,0.30,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,3707,"L-CARNITINA LIQUIDA ULTRA 500 ML UVA",physical,"BHP L-CARNITINA LIQUIDA ULTRA 500 ML UVA",,none,0,0,169.05,161.00,0.00,0.00,57,,114,,,,/l-carnitina-liquida-ultra-500-ml-uva/,,,,,,,,FALSE,0.00,0.50,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
